"ROI.name"	"Stage"	"Ontogeny"	"Cell"	"ROI.id"	"point"	"x"	"y"
"lateglobular.ep.innercell"	"lateglobular"	"ep"	"innercell"	22	16	1728.02220430198	-285.445089272537
"lateglobular.ep.innercell"	"lateglobular"	"ep"	"innercell"	22	17	1724.73256101625	-289.762746085063
"lateglobular.ep.innercell"	"lateglobular"	"ep"	"innercell"	22	18	1721.7925888608	-288.316527192862
"lateglobular.ep.innercell"	"lateglobular"	"ep"	"innercell"	22	19	1716.3410125231	-287.463744562849
"lateglobular.ep.innercell"	"lateglobular"	"ep"	"innercell"	22	20	1710.72820519799	-288.088343296886
"lateglobular.ep.innercell"	"lateglobular"	"ep"	"innercell"	22	21	1702.6871184984	-287.768253311906
"lateglobular.ep.innercell"	"lateglobular"	"ep"	"innercell"	22	22	1692.59000474522	-288.597664088032
"lateglobular.ep.innercell"	"lateglobular"	"ep"	"innercell"	23	1	1736.66482336536	-258.501004398629
"lateglobular.ep.innercell"	"lateglobular"	"ep"	"innercell"	23	2	1745.54801939281	-255.725005640053
"lateglobular.ep.innercell"	"lateglobular"	"ep"	"innercell"	23	3	1751.76625661202	-258.945164200001
"lateglobular.ep.innercell"	"lateglobular"	"ep"	"innercell"	23	4	1756.20785462574	-263.941961965439
"lateglobular.ep.innercell"	"lateglobular"	"ep"	"innercell"	23	5	1762.87025164632	-267.27316047573
"lateglobular.ep.innercell"	"lateglobular"	"ep"	"innercell"	23	6	1767.42288961039	-268.383559979161
"lateglobular.ep.innercell"	"lateglobular"	"ep"	"innercell"	23	7	1771.37820047911	-269.937164995068
"lateglobular.ep.innercell"	"lateglobular"	"ep"	"innercell"	23	8	1771.21653410481	-273.788550339179
"lateglobular.ep.innercell"	"lateglobular"	"ep"	"innercell"	23	9	1769.73258532249	-281.579281446391
"lateglobular.ep.innercell"	"lateglobular"	"ep"	"innercell"	23	10	1767.506662149	-284.48534781178
"lateglobular.ep.innercell"	"lateglobular"	"ep"	"innercell"	23	11	1767.13567495342	-289.246350155076
"lateglobular.ep.innercell"	"lateglobular"	"ep"	"innercell"	23	12	1764.44766076029	-293.893937624077
"lateglobular.ep.innercell"	"lateglobular"	"ep"	"innercell"	23	13	1759.38883068643	-300.036802713761
"lateglobular.ep.innercell"	"lateglobular"	"ep"	"innercell"	23	14	1757.59442534292	-308.589383265627
"lateglobular.ep.innercell"	"lateglobular"	"ep"	"innercell"	23	15	1758.02436527084	-316.328301968213
"lateglobular.ep.innercell"	"lateglobular"	"ep"	"innercell"	23	16	1760.46231176958	-320.105931307685
"lateglobular.ep.innercell"	"lateglobular"	"ep"	"innercell"	23	17	1752.6020308204	-321.549656379983
"lateglobular.ep.innercell"	"lateglobular"	"ep"	"innercell"	23	18	1742.73657615971	-317.058067266169
"lateglobular.ep.innercell"	"lateglobular"	"ep"	"innercell"	23	19	1741.52718267376	-311.465147920378
"lateglobular.ep.innercell"	"lateglobular"	"ep"	"innercell"	23	20	1741.1038437329	-292.424784691687
"lateglobular.ep.innercell"	"lateglobular"	"ep"	"innercell"	23	21	1739.87192642666	-285.449527245874
"lateglobular.ep.innercell"	"lateglobular"	"ep"	"innercell"	23	22	1739.66388747273	-283.37491772469
"lateglobular.ep.innercell"	"lateglobular"	"ep"	"innercell"	23	23	1739.56404928232	-279.17899854381
"lateglobular.ep.innercell"	"lateglobular"	"ep"	"innercell"	23	24	1738.74166059826	-269.283142068744
"lateglobular.ep.protoderm"	"lateglobular"	"ep"	"protoderm"	24	1	1736.63239928719	-257.921833336667
"lateglobular.ep.protoderm"	"lateglobular"	"ep"	"protoderm"	24	2	1737.48888022142	-249.868138256102
"lateglobular.ep.protoderm"	"lateglobular"	"ep"	"protoderm"	24	3	1737.12675248482	-241.056363332095
"lateglobular.ep.protoderm"	"lateglobular"	"ep"	"protoderm"	24	4	1736.64391550268	-237.676504457133
"lateglobular.ep.protoderm"	"lateglobular"	"ep"	"protoderm"	24	5	1749.68051402039	-234.417354827706
"lateglobular.ep.protoderm"	"lateglobular"	"ep"	"protoderm"	24	6	1766.33838990413	-234.296645582171
"lateglobular.ep.protoderm"	"lateglobular"	"ep"	"protoderm"	24	7	1775.63300181027	-235.262319546446
"lateglobular.ep.protoderm"	"lateglobular"	"ep"	"protoderm"	24	8	1785.65186918963	-238.400759930339
"lateglobular.ep.protoderm"	"lateglobular"	"ep"	"protoderm"	24	9	1795.91215506004	-243.470548242782
"lateglobular.ep.protoderm"	"lateglobular"	"ep"	"protoderm"	24	10	1803.15470979211	-246.488279381141
"lateglobular.ep.protoderm"	"lateglobular"	"ep"	"protoderm"	24	11	1806.293150176	-248.902464291828
"lateglobular.ep.protoderm"	"lateglobular"	"ep"	"protoderm"	24	12	1806.293150176	-253.97225260427
"lateglobular.ep.protoderm"	"lateglobular"	"ep"	"protoderm"	24	13	1798.68846770733	-262.421899791675
"lateglobular.ep.protoderm"	"lateglobular"	"ep"	"protoderm"	24	14	1793.13584241275	-268.215943577324
"lateglobular.ep.protoderm"	"lateglobular"	"ep"	"protoderm"	24	15	1787.22108938157	-275.458498309384
"lateglobular.ep.protoderm"	"lateglobular"	"ep"	"protoderm"	24	16	1781.30633635039	-275.699916800453
"lateglobular.ep.protoderm"	"lateglobular"	"ep"	"protoderm"	24	17	1778.87678907619	-274.65350383125
"lateglobular.ep.protoderm"	"lateglobular"	"ep"	"protoderm"	24	18	1772.10952183417	-269.16653039178
"lateglobular.ep.protoderm"	"lateglobular"	"ep"	"protoderm"	24	19	1767.78090945415	-267.581404731489
"lateglobular.ep.protoderm"	"lateglobular"	"ep"	"protoderm"	24	20	1763.75712893187	-266.605942786694
"lateglobular.ep.protoderm"	"lateglobular"	"ep"	"protoderm"	24	21	1756.68502983211	-263.252792351463
"lateglobular.ep.protoderm"	"lateglobular"	"ep"	"protoderm"	24	22	1752.78318205293	-258.314516255939
"lateglobular.ep.protoderm"	"lateglobular"	"ep"	"protoderm"	24	23	1745.77204932472	-254.900399449158
"lateglobular.ep.protoderm"	"lateglobular"	"ep"	"protoderm"	25	1	1787.57363057748	-276.230674387114
"lateglobular.ep.protoderm"	"lateglobular"	"ep"	"protoderm"	25	2	1794.91771215142	-267.886222840906
"lateglobular.ep.protoderm"	"lateglobular"	"ep"	"protoderm"	25	3	1800.96360101739	-262.018154235696
"lateglobular.ep.protoderm"	"lateglobular"	"ep"	"protoderm"	25	4	1807.45404053528	-254.460793153227
"lateglobular.ep.protoderm"	"lateglobular"	"ep"	"protoderm"	25	5	1807.00948988337	-248.770544808781
"lateglobular.ep.protoderm"	"lateglobular"	"ep"	"protoderm"	25	6	1815.36704213927	-252.060219632914
"lateglobular.ep.protoderm"	"lateglobular"	"ep"	"protoderm"	25	7	1823.01331335212	-257.750467977361
"lateglobular.ep.protoderm"	"lateglobular"	"ep"	"protoderm"	25	8	1828.70356169657	-263.173985930661
"lateglobular.ep.protoderm"	"lateglobular"	"ep"	"protoderm"	25	9	1833.5047087372	-270.108976100456
"lateglobular.ep.protoderm"	"lateglobular"	"ep"	"protoderm"	25	10	1838.97427497443	-278.261193945522
"lateglobular.ep.protoderm"	"lateglobular"	"ep"	"protoderm"	25	11	1843.68657292439	-287.921404742953
"lateglobular.ep.protoderm"	"lateglobular"	"ep"	"protoderm"	25	12	1844.86464741189	-294.518621872906
"lateglobular.ep.protoderm"	"lateglobular"	"ep"	"protoderm"	25	13	1846.27833679688	-308.184285927809
"lateglobular.ep.protoderm"	"lateglobular"	"ep"	"protoderm"	25	14	1846.74956659187	-314.545888160264
"lateglobular.ep.protoderm"	"lateglobular"	"ep"	"protoderm"	25	15	1845.10026230938	-318.786956315234
"lateglobular.ep.protoderm"	"lateglobular"	"ep"	"protoderm"	25	16	1835.67566640945	-317.844496725241
"lateglobular.ep.protoderm"	"lateglobular"	"ep"	"protoderm"	25	17	1824.83738112453	-316.430807340251
"lateglobular.ep.protoderm"	"lateglobular"	"ep"	"protoderm"	25	18	1823.02323979184	-316.882961164396
"lateglobular.ep.protoderm"	"lateglobular"	"ep"	"protoderm"	25	19	1822.86765284588	-313.790734442011
"lateglobular.ep.protoderm"	"lateglobular"	"ep"	"protoderm"	25	20	1819.98625976366	-306.833224316645
"lateglobular.ep.protoderm"	"lateglobular"	"ep"	"protoderm"	25	21	1814.07123405193	-301.241938965456
"lateglobular.ep.protoderm"	"lateglobular"	"ep"	"protoderm"	25	22	1807.09978441145	-291.233790672551
"lateglobular.ep.protoderm"	"lateglobular"	"ep"	"protoderm"	25	23	1799.04345150751	-286.241805460764
"lateglobular.ep.protoderm"	"lateglobular"	"ep"	"protoderm"	25	24	1793.36672719389	-280.786912008275
"lateglobular.ep.protoderm"	"lateglobular"	"ep"	"protoderm"	26	1	1818.41241312653	-324.466960363356
"lateglobular.ep.protoderm"	"lateglobular"	"ep"	"protoderm"	26	2	1822.60471840175	-319.313918462565
"lateglobular.ep.protoderm"	"lateglobular"	"ep"	"protoderm"	26	3	1823.04141686792	-317.741803984358
"lateglobular.ep.protoderm"	"lateglobular"	"ep"	"protoderm"	26	4	1824.7882107326	-317.130426131722
"lateglobular.ep.protoderm"	"lateglobular"	"ep"	"protoderm"	26	5	1835.96769146652	-318.702540609929
"lateglobular.ep.protoderm"	"lateglobular"	"ep"	"protoderm"	26	6	1844.61432109666	-319.401258155799
"lateglobular.ep.protoderm"	"lateglobular"	"ep"	"protoderm"	26	7	1846.44845465457	-322.545487112214
"lateglobular.ep.protoderm"	"lateglobular"	"ep"	"protoderm"	26	8	1846.6628689883	-336.893867665293
"lateglobular.ep.protoderm"	"lateglobular"	"ep"	"protoderm"	26	9	1846.13626661602	-360.064372045556
"lateglobular.ep.protoderm"	"lateglobular"	"ep"	"protoderm"	26	10	1841.66014645166	-381.523418715912
"lateglobular.ep.protoderm"	"lateglobular"	"ep"	"protoderm"	26	11	1838.87597846211	-388.549675799133
"lateglobular.ep.protoderm"	"lateglobular"	"ep"	"protoderm"	26	12	1833.81344196961	-383.667944181368
"lateglobular.ep.protoderm"	"lateglobular"	"ep"	"protoderm"	26	13	1829.92613716288	-379.780639374629
"lateglobular.ep.protoderm"	"lateglobular"	"ep"	"protoderm"	26	14	1820.34347880208	-380.051846686727
"lateglobular.ep.protoderm"	"lateglobular"	"ep"	"protoderm"	26	15	1815.37134474695	-377.972590627309
"lateglobular.ep.protoderm"	"lateglobular"	"ep"	"protoderm"	26	16	1811.84564968967	-374.627700444766
"lateglobular.ep.protoderm"	"lateglobular"	"ep"	"protoderm"	26	17	1810.6360690087	-368.324847004158
"lateglobular.ep.protoderm"	"lateglobular"	"ep"	"protoderm"	26	18	1812.0553844675	-361.633232196592
"lateglobular.ep.protoderm"	"lateglobular"	"ep"	"protoderm"	26	19	1814.15089780329	-350.642068482797
"lateglobular.ep.protoderm"	"lateglobular"	"ep"	"protoderm"	26	20	1816.95044956726	-342.590170205762
"lateglobular.ep.protoderm"	"lateglobular"	"ep"	"protoderm"	27	1	1785.02456861843	-441.01162846703
"lateglobular.ep.protoderm"	"lateglobular"	"ep"	"protoderm"	27	2	1779.82730280191	-426.742771407137
"lateglobular.ep.protoderm"	"lateglobular"	"ep"	"protoderm"	27	3	1780.01629428615	-420.222565200961
"lateglobular.ep.protoderm"	"lateglobular"	"ep"	"protoderm"	27	4	1786.15851752385	-412.662905831481
"lateglobular.ep.protoderm"	"lateglobular"	"ep"	"protoderm"	27	5	1797.68699806231	-401.228921035142
"lateglobular.ep.protoderm"	"lateglobular"	"ep"	"protoderm"	27	6	1807.61858110597	-387.143507134508
"lateglobular.ep.protoderm"	"lateglobular"	"ep"	"protoderm"	27	7	1810.59762656101	-379.927597032309
"lateglobular.ep.protoderm"	"lateglobular"	"ep"	"protoderm"	27	8	1811.59064171269	-375.293526324474
"lateglobular.ep.protoderm"	"lateglobular"	"ep"	"protoderm"	27	9	1814.83449120817	-378.338772789622
"lateglobular.ep.protoderm"	"lateglobular"	"ep"	"protoderm"	27	10	1820.13057201713	-380.523406123316
"lateglobular.ep.protoderm"	"lateglobular"	"ep"	"protoderm"	27	11	1829.53111545302	-380.32480309298
"lateglobular.ep.protoderm"	"lateglobular"	"ep"	"protoderm"	27	12	1838.53445282824	-389.063336427753
"lateglobular.ep.protoderm"	"lateglobular"	"ep"	"protoderm"	27	13	1836.87942757544	-394.227015216483
"lateglobular.ep.protoderm"	"lateglobular"	"ep"	"protoderm"	27	14	1834.36378919119	-400.185106126556
"lateglobular.ep.protoderm"	"lateglobular"	"ep"	"protoderm"	27	15	1830.72273363503	-409.387046532113
"lateglobular.ep.protoderm"	"lateglobular"	"ep"	"protoderm"	27	16	1825.42665282608	-416.007147543305
"lateglobular.ep.protoderm"	"lateglobular"	"ep"	"protoderm"	27	17	1814.52812146072	-424.57428663452
"lateglobular.ep.protoderm"	"lateglobular"	"ep"	"protoderm"	27	18	1798.71950440518	-434.360573383188
"lateglobular.ep.protoderm"	"lateglobular"	"ep"	"protoderm"	28	1	1684.27065966857	-274.099082335023
"lateglobular.ep.protoderm"	"lateglobular"	"ep"	"protoderm"	28	2	1682.42543998809	-266.81036545175
"lateglobular.ep.protoderm"	"lateglobular"	"ep"	"protoderm"	28	3	1676.55456357736	-256.641168811742
"lateglobular.ep.protoderm"	"lateglobular"	"ep"	"protoderm"	28	4	1671.52238379674	-249.826758692149
"lateglobular.ep.protoderm"	"lateglobular"	"ep"	"protoderm"	28	5	1669.74015345777	-246.891320486786
"lateglobular.ep.protoderm"	"lateglobular"	"ep"	"protoderm"	28	6	1680.1190242553	-239.028539579564
"lateglobular.ep.protoderm"	"lateglobular"	"ep"	"protoderm"	28	7	1686.19957482355	-237.351146319356
"lateglobular.ep.protoderm"	"lateglobular"	"ep"	"protoderm"	28	8	1697.52197932995	-237.246309240593
"lateglobular.ep.protoderm"	"lateglobular"	"ep"	"protoderm"	28	9	1709.78791754522	-236.302775531727
"lateglobular.ep.protoderm"	"lateglobular"	"ep"	"protoderm"	28	10	1719.64260294894	-235.778590137912
"lateglobular.ep.protoderm"	"lateglobular"	"ep"	"protoderm"	28	11	1727.29570969864	-235.778590137912
"lateglobular.ep.protoderm"	"lateglobular"	"ep"	"protoderm"	28	12	1734.84397936957	-236.826960925541
"lateglobular.ep.protoderm"	"lateglobular"	"ep"	"protoderm"	28	13	1735.8923501572	-237.875331713171
"lateglobular.ep.protoderm"	"lateglobular"	"ep"	"protoderm"	28	14	1736.4563296649	-240.709661710405
"lateglobular.ep.protoderm"	"lateglobular"	"ep"	"protoderm"	28	15	1736.76281000831	-249.597591669155
"lateglobular.ep.protoderm"	"lateglobular"	"ep"	"protoderm"	28	16	1735.82662907521	-258.607612314029
"lateglobular.ep.protoderm"	"lateglobular"	"ep"	"protoderm"	28	17	1727.99747218692	-262.224581817447
"lateglobular.ep.protoderm"	"lateglobular"	"ep"	"protoderm"	28	18	1710.95716509359	-263.327911053705
"lateglobular.ep.protoderm"	"lateglobular"	"ep"	"protoderm"	28	19	1701.76275479144	-266.515306625119
"lateglobular.ep.protoderm"	"lateglobular"	"ep"	"protoderm"	28	20	1690.9133506349	-267.986412273464
"lateglobular.ep.protoderm"	"lateglobular"	"ep"	"protoderm"	29	1	1651.26894733773	-321.122447341062
"lateglobular.ep.protoderm"	"lateglobular"	"ep"	"protoderm"	29	2	1648.65748627652	-318.220170775341
"lateglobular.ep.protoderm"	"lateglobular"	"ep"	"protoderm"	29	3	1645.58890501025	-317.39082448716
"lateglobular.ep.protoderm"	"lateglobular"	"ep"	"protoderm"	29	4	1637.21250749961	-316.395608941342
"lateglobular.ep.protoderm"	"lateglobular"	"ep"	"protoderm"	29	5	1630.08012942125	-315.151589509069
"lateglobular.ep.protoderm"	"lateglobular"	"ep"	"protoderm"	29	6	1626.43100575325	-314.156373963251
"lateglobular.ep.protoderm"	"lateglobular"	"ep"	"protoderm"	29	7	1626.01633260916	-310.341381037615
"lateglobular.ep.protoderm"	"lateglobular"	"ep"	"protoderm"	29	8	1628.42143684489	-300.55509483707
"lateglobular.ep.protoderm"	"lateglobular"	"ep"	"protoderm"	29	9	1629.74839090598	-292.427501212889
"lateglobular.ep.protoderm"	"lateglobular"	"ep"	"protoderm"	29	10	1631.57295273998	-286.290338680344
"lateglobular.ep.protoderm"	"lateglobular"	"ep"	"protoderm"	29	11	1633.39751457398	-275.508836933981
"lateglobular.ep.protoderm"	"lateglobular"	"ep"	"protoderm"	29	12	1637.03443630953	-268.709553604421
"lateglobular.ep.protoderm"	"lateglobular"	"ep"	"protoderm"	29	13	1640.75681973608	-261.96273364379
"lateglobular.ep.protoderm"	"lateglobular"	"ep"	"protoderm"	29	14	1646.80569280424	-258.472999181395
"lateglobular.ep.protoderm"	"lateglobular"	"ep"	"protoderm"	29	15	1655.29737999606	-254.285317826521
"lateglobular.ep.protoderm"	"lateglobular"	"ep"	"protoderm"	29	16	1662.85847133125	-250.213960953727
"lateglobular.ep.protoderm"	"lateglobular"	"ep"	"protoderm"	29	17	1666.34820579365	-248.00379579421
"lateglobular.ep.protoderm"	"lateglobular"	"ep"	"protoderm"	29	18	1668.67469543524	-247.073199937571
"lateglobular.ep.protoderm"	"lateglobular"	"ep"	"protoderm"	29	19	1671.00118507684	-250.562934399966
"lateglobular.ep.protoderm"	"lateglobular"	"ep"	"protoderm"	29	20	1675.18886643172	-256.728131950198
"lateglobular.ep.protoderm"	"lateglobular"	"ep"	"protoderm"	29	21	1681.35406398195	-266.732037409064
"lateglobular.ep.protoderm"	"lateglobular"	"ep"	"protoderm"	29	22	1683.21525569522	-274.176804262173
"lateglobular.ep.protoderm"	"lateglobular"	"ep"	"protoderm"	29	23	1678.69193339778	-278.763449607084
"lateglobular.ep.protoderm"	"lateglobular"	"ep"	"protoderm"	29	24	1678.19847957903	-282.559248212845
"lateglobular.ep.protoderm"	"lateglobular"	"ep"	"protoderm"	29	25	1672.69457160068	-287.303996470046
"lateglobular.ep.protoderm"	"lateglobular"	"ep"	"protoderm"	29	26	1661.53492369974	-294.022560002243
"lateglobular.ep.protoderm"	"lateglobular"	"ep"	"protoderm"	29	27	1657.19434004358	-299.888644380856
"lateglobular.ep.protoderm"	"lateglobular"	"ep"	"protoderm"	29	28	1653.90411952873	-306.110152263483
"lateglobular.ep.protoderm"	"lateglobular"	"ep"	"protoderm"	29	29	1651.75159439697	-313.3324241592
"lateglobular.ep.protoderm"	"lateglobular"	"ep"	"protoderm"	30	1	1626.21439870249	-314.572398691025
"lateglobular.ep.protoderm"	"lateglobular"	"ep"	"protoderm"	30	2	1629.85394262634	-315.647718486708
"lateglobular.ep.protoderm"	"lateglobular"	"ep"	"protoderm"	30	3	1637.29846428876	-316.888472097112
"lateglobular.ep.protoderm"	"lateglobular"	"ep"	"protoderm"	30	4	1645.5287965711	-317.922433439115
"lateglobular.ep.protoderm"	"lateglobular"	"ep"	"protoderm"	30	5	1648.01030379191	-318.584168697997
"lateglobular.ep.protoderm"	"lateglobular"	"ep"	"protoderm"	30	6	1650.90539554952	-321.479260455606
"lateglobular.ep.protoderm"	"lateglobular"	"ep"	"protoderm"	30	7	1658.68078484138	-329.296008201149
"lateglobular.ep.protoderm"	"lateglobular"	"ep"	"protoderm"	30	8	1659.27170544224	-341.776896137604
"lateglobular.ep.protoderm"	"lateglobular"	"ep"	"protoderm"	30	9	1659.48788311215	-350.315914099296
"lateglobular.ep.protoderm"	"lateglobular"	"ep"	"protoderm"	30	10	1660.02832728694	-359.395376235779
"lateglobular.ep.protoderm"	"lateglobular"	"ep"	"protoderm"	30	11	1660.35259379182	-368.150571867387
"lateglobular.ep.protoderm"	"lateglobular"	"ep"	"protoderm"	30	12	1660.89303796661	-374.852079634791
"lateglobular.ep.protoderm"	"lateglobular"	"ep"	"protoderm"	30	13	1654.19153019921	-375.608701479498
"lateglobular.ep.protoderm"	"lateglobular"	"ep"	"protoderm"	30	14	1643.38264670339	-376.473412159163
"lateglobular.ep.protoderm"	"lateglobular"	"ep"	"protoderm"	30	15	1634.73553990674	-376.905767498996
"lateglobular.ep.protoderm"	"lateglobular"	"ep"	"protoderm"	30	16	1627.70976563446	-376.905767498996
"lateglobular.ep.protoderm"	"lateglobular"	"ep"	"protoderm"	30	17	1624.46710058572	-376.905767498996
"lateglobular.ep.protoderm"	"lateglobular"	"ep"	"protoderm"	30	18	1622.08914621664	-362.097597109732
"lateglobular.ep.protoderm"	"lateglobular"	"ep"	"protoderm"	30	19	1622.95385689631	-336.372454389697
"lateglobular.ep.protoderm"	"lateglobular"	"ep"	"protoderm"	30	20	1622.95385689631	-320.483395650852
"lateglobular.ep.protoderm"	"lateglobular"	"ep"	"protoderm"	30	21	1623.92665641093	-317.889263611857
"lateglobular.ep.protoderm"	"lateglobular"	"ep"	"protoderm"	30	22	1625.87225544018	-315.727486912695
"lateglobular.ep.protoderm"	"lateglobular"	"ep"	"protoderm"	31	1	1679.72222648488	-437.793586416318
"lateglobular.ep.protoderm"	"lateglobular"	"ep"	"protoderm"	31	2	1673.15054328267	-435.164913135434
"lateglobular.ep.protoderm"	"lateglobular"	"ep"	"protoderm"	31	3	1665.9814343348	-430.624477468452
"lateglobular.ep.protoderm"	"lateglobular"	"ep"	"protoderm"	31	4	1657.02004814997	-424.650220011898
"lateglobular.ep.protoderm"	"lateglobular"	"ep"	"protoderm"	31	5	1645.19101838599	-412.223764502264
"lateglobular.ep.protoderm"	"lateglobular"	"ep"	"protoderm"	31	6	1639.4557312277	-404.696200107006
"lateglobular.ep.protoderm"	"lateglobular"	"ep"	"protoderm"	31	7	1631.09177078853	-393.703566386945
"lateglobular.ep.protoderm"	"lateglobular"	"ep"	"protoderm"	31	8	1627.02927571807	-388.924160421702
"lateglobular.ep.protoderm"	"lateglobular"	"ep"	"protoderm"	31	9	1625.5954539285	-383.786299009065
"lateglobular.ep.protoderm"	"lateglobular"	"ep"	"protoderm"	31	10	1624.16163213892	-377.81204155251
"lateglobular.ep.protoderm"	"lateglobular"	"ep"	"protoderm"	31	11	1635.39323615724	-377.692556403379
"lateglobular.ep.protoderm"	"lateglobular"	"ep"	"protoderm"	31	12	1660.84357292217	-375.780794017282
"lateglobular.ep.protoderm"	"lateglobular"	"ep"	"protoderm"	31	13	1661.20202836956	-379.484833640345
"lateglobular.ep.protoderm"	"lateglobular"	"ep"	"protoderm"	31	14	1663.75472080947	-385.311062566301
"lateglobular.ep.protoderm"	"lateglobular"	"ep"	"protoderm"	31	15	1667.99909941526	-390.807379426331
"lateglobular.ep.protoderm"	"lateglobular"	"ep"	"protoderm"	31	16	1673.86745417746	-398.60245750132
"lateglobular.ep.protoderm"	"lateglobular"	"ep"	"protoderm"	31	17	1676.97406805486	-404.244045948111
"lateglobular.ep.protoderm"	"lateglobular"	"ep"	"protoderm"	31	18	1688.80309781884	-418.31750710795
"lateglobular.ep.protoderm"	"lateglobular"	"ep"	"protoderm"	31	19	1687.60824632753	-427.517863591044
"earlyglobular.suspensor.suspensor"	"earlyglobular"	"suspensor"	"suspensor"	32	1	1355.48103094093	-792.541089806244
"earlyglobular.suspensor.suspensor"	"earlyglobular"	"suspensor"	"suspensor"	32	2	1358.02006418059	-774.042419060195
"earlyglobular.suspensor.suspensor"	"earlyglobular"	"suspensor"	"suspensor"	32	3	1363.82356872837	-752.641996040255
"earlyglobular.suspensor.suspensor"	"earlyglobular"	"suspensor"	"suspensor"	32	4	1365.27444486531	-736.682358533859
"earlyglobular.suspensor.suspensor"	"earlyglobular"	"suspensor"	"suspensor"	32	5	1371.07794941309	-736.682358533859
"earlyglobular.suspensor.suspensor"	"earlyglobular"	"suspensor"	"suspensor"	32	6	1379.42048720053	-742.123144047403
"earlyglobular.suspensor.suspensor"	"earlyglobular"	"suspensor"	"suspensor"	32	7	1397.55643891234	-743.574020184348
"earlyglobular.suspensor.suspensor"	"earlyglobular"	"suspensor"	"suspensor"	32	8	1405.89897669977	-743.211301150112
"earlyglobular.suspensor.suspensor"	"earlyglobular"	"suspensor"	"suspensor"	32	9	1415.6563147387	-742.443699635303
"earlyglobular.suspensor.suspensor"	"earlyglobular"	"suspensor"	"suspensor"	32	10	1426.10065938791	-740.056420858341
"earlyglobular.suspensor.suspensor"	"earlyglobular"	"suspensor"	"suspensor"	32	11	1427.29429877639	-749.30712611907
"earlyglobular.suspensor.suspensor"	"earlyglobular"	"suspensor"	"suspensor"	32	12	1426.10065938791	-762.138749545243
"earlyglobular.suspensor.suspensor"	"earlyglobular"	"suspensor"	"suspensor"	32	13	1424.01179045806	-780.341750219581
"earlyglobular.suspensor.suspensor"	"earlyglobular"	"suspensor"	"suspensor"	32	14	1425.20542984655	-788.99563578607
"earlyglobular.suspensor.suspensor"	"earlyglobular"	"suspensor"	"suspensor"	32	15	1421.6245116811	-802.722488753603
"earlyglobular.suspensor.suspensor"	"earlyglobular"	"suspensor"	"suspensor"	32	16	1418.04359351566	-813.763653097054
"earlyglobular.suspensor.suspensor"	"earlyglobular"	"suspensor"	"suspensor"	32	17	1410.88175718477	-817.941390956738
"earlyglobular.suspensor.suspensor"	"earlyglobular"	"suspensor"	"suspensor"	32	18	1395.42101501723	-818.328545736317
"earlyglobular.suspensor.suspensor"	"earlyglobular"	"suspensor"	"suspensor"	32	19	1377.16144446018	-814.360472791295
"earlyglobular.suspensor.suspensor"	"earlyglobular"	"suspensor"	"suspensor"	32	20	1366.98333460834	-809.255330340505
"earlyglobular.suspensor.suspensor"	"earlyglobular"	"suspensor"	"suspensor"	32	21	1358.044995875	-800.757409546689
"earlyglobular.suspensor.suspensor"	"earlyglobular"	"suspensor"	"suspensor"	33	1	1365.41459955601	-735.807736154773
"earlyglobular.suspensor.suspensor"	"earlyglobular"	"suspensor"	"suspensor"	33	2	1367.55627367481	-721.938875681404
"earlyglobular.suspensor.suspensor"	"earlyglobular"	"suspensor"	"suspensor"	33	3	1370.47673838226	-712.982783911894
"earlyglobular.suspensor.suspensor"	"earlyglobular"	"suspensor"	"suspensor"	33	4	1370.47673838226	-703.83199449522
"earlyglobular.suspensor.suspensor"	"earlyglobular"	"suspensor"	"suspensor"	33	5	1371.06083132375	-675.990230950873
"earlyglobular.suspensor.suspensor"	"earlyglobular"	"suspensor"	"suspensor"	33	6	1374.37069132552	-672.680370949097
"earlyglobular.suspensor.suspensor"	"earlyglobular"	"suspensor"	"suspensor"	33	7	1380.40631838758	-673.848556832077
"earlyglobular.suspensor.suspensor"	"earlyglobular"	"suspensor"	"suspensor"	33	8	1388.19422427411	-676.574323892363
"earlyglobular.suspensor.suspensor"	"earlyglobular"	"suspensor"	"suspensor"	33	9	1395.59273486632	-677.158416833852
"earlyglobular.suspensor.suspensor"	"earlyglobular"	"suspensor"	"suspensor"	33	10	1402.21245486987	-677.158416833852
"earlyglobular.suspensor.suspensor"	"earlyglobular"	"suspensor"	"suspensor"	33	11	1415.25719722981	-676.963719186689
"earlyglobular.suspensor.suspensor"	"earlyglobular"	"suspensor"	"suspensor"	33	12	1424.21328899932	-676.574323892363
"earlyglobular.suspensor.suspensor"	"earlyglobular"	"suspensor"	"suspensor"	33	13	1429.85952076705	-673.45916153775
"earlyglobular.suspensor.suspensor"	"earlyglobular"	"suspensor"	"suspensor"	33	14	1431.61179959152	-673.264463890587
"earlyglobular.suspensor.suspensor"	"earlyglobular"	"suspensor"	"suspensor"	33	15	1430.83300900287	-683.388741543077
"earlyglobular.suspensor.suspensor"	"earlyglobular"	"suspensor"	"suspensor"	33	16	1430.44361370854	-690.203159193792
"earlyglobular.suspensor.suspensor"	"earlyglobular"	"suspensor"	"suspensor"	33	17	1430.44361370854	-696.822879197343
"earlyglobular.suspensor.suspensor"	"earlyglobular"	"suspensor"	"suspensor"	33	18	1429.47012547273	-704.41608743671
"earlyglobular.suspensor.suspensor"	"earlyglobular"	"suspensor"	"suspensor"	33	19	1428.88603253124	-710.841109793098
